[27/6/2024, 2:32:31 pm] Discussions: ‎Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them.
[27/6/2024, 2:32:31 pm] ~ Nitish Singh: ‎~ Nitish Singh created this group
[10/7/2024, 1:24:08 am] ~ Nizam: ‎~ Nizam joined from the community
[10/7/2024, 1:36:18 am] ~ 🙂: ‎~ 🙂 joined from the community
[10/7/2024, 1:58:08 am] ~ K: ‎~ K joined from the community
[10/7/2024, 2:14:42 am] ~ Kuljeet Singh: ‎~ Kuljeet Singh joined from the community
[12/7/2024, 3:55:00 pm] ~ Kuljeet Singh: ‎Your security code with ‪+91 81607 06445‬ changed.
[10/7/2024, 2:29:56 am] ~ Harry: https://www.linkedin.com/pulse/guide-hiring-power-bi-talent-ahmad-chamy-y3p8f?utm_source=share&utm_medium=member_ios&utm_campaign=share_via
[10/7/2024, 3:14:35 am] ~ Harry: Anyone from Canada here?
[10/7/2024, 3:42:11 am] ~ Harish Kumar Chalki: ‎~ Harish Kumar Chalki joined from the community
[10/7/2024, 3:48:24 am] ~ Ayush Rathore: ‎~ Ayush Rathore joined from the community
[10/7/2024, 3:56:45 am] ~ Faizan Akram: will we study Power BI Service Semantic Model?
[10/7/2024, 4:22:34 am] ~ Faizan Akram: Hey guys
We people are here to broad our network and thats why we were told to join this group. According to me, there is something left behind.
That is LinkedIn. We should make connections on there as well. We will come to know each others knowledge, skills and projects which can contribute to our personal development and growth as well. 
I am attaching my LinkedIn below. Lets make connections and grow together.
[10/7/2024, 4:22:39 am] ~ Faizan Akram: https://www.linkedin.com/in/muhammad-faizan-akram-01670428b
[10/7/2024, 4:33:37 am] ~ Uru: https://www.linkedin.com/in/uroosha-rahat-379b7018b?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 4:39:05 am] ~ Kamran Ali: Anyone has worked on Fabric
[10/7/2024, 6:15:55 am] ~ Nagma Ansari: ‎~ Nagma Ansari joined from the community
[10/7/2024, 10:38:13 am] ~ Vivek: ‎~ Vivek joined from the community
[10/7/2024, 11:19:28 am] ~ Rishab: ‎~ Rishab joined from the community
[10/7/2024, 12:59:41 pm] ~ suryakantabarik: https://www.linkedin.com/in/suryakanta-barik-55901522b?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 1:15:51 pm] ~ Mukesh Bhatt: https://www.linkedin.com/in/mukesh-bhatt-637192116?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app
[10/7/2024, 1:19:36 pm] ~ Rohit Arora: https://www.linkedin.com/in/rrohit-makani-rohitji?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 1:22:16 pm] ~ Nizam: https://www.linkedin.com/in/ghulam-nizamuddin
[10/7/2024, 2:31:04 pm] ~ Arpit Mishra: Hi guys,

I am unable to play the last lecture on the website. It is continuously buffering. I am not sure if it is only at my end or it’s a problem with the portal? Tried a few times between today and yesterday.

Anyone else facing this?
‎[10/7/2024, 2:34:59 pm] ~ Mitesh Sah: ‎image omitted
[10/7/2024, 2:35:17 pm] ~ Mitesh Sah: @917838714937
[10/7/2024, 2:36:31 pm] ~ Arpit Mishra: Thanks Mitesh. This helps. Let me check at my end.
[10/7/2024, 2:36:55 pm] ~ Arpit Mishra: ‎This message was deleted.
[10/7/2024, 2:40:39 pm] ~ Arpit Mishra: http://linkedin.com/in/arpitmishra-peopleanalytics
[10/7/2024, 2:44:10 pm] ~ Vinay Mittal: https://www.linkedin.com/in/vinay-mittal-aab703103?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app
[10/7/2024, 3:00:40 pm] ~ || The Gamer ||: https://www.linkedin.com/in/sahil-sharma-b21b67210
[10/7/2024, 3:03:09 pm] ~ Fahad: ‎This message was deleted.
[10/7/2024, 3:06:02 pm] ~ Fahad: https://www.linkedin.com/in/fahadrafiqueee?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 3:40:06 pm] ~ vishal: https://www.linkedin.com/posts/vishal-gupta-478288252_analyzing-global-netflix-statistics-can-activity-7204143994732183553-q1U5?utm_source=share&utm_medium=member_android
[10/7/2024, 3:47:26 pm] ~ vishal: Please everyone like this project
[10/7/2024, 3:49:03 pm] ~ Vaibhav: https://www.linkedin.com/posts/vaibhavpawar8681_powerbi-dataanalytics-businessintelligence-activity-7213441412518858755-Fna_?utm_source=share&utm_medium=member_android
[10/7/2024, 4:04:56 pm] ~ Anushka Gupta😇😇: https://www.linkedin.com/in/anushka-gupta-588381269?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 4:25:55 pm] ~ Rupesh: ‎~ Rupesh joined from the community
[10/7/2024, 4:35:27 pm] ~ Shalaka Thakare: https://www.linkedin.com/in/shalaka-thakare-42685a2bb?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 4:38:14 pm] ~ Ritesh Raj: ‎~ Ritesh Raj joined from the community
[10/7/2024, 4:41:10 pm] ~ Ritesh Raj: How many lectures of power bi happened?
[10/7/2024, 4:41:46 pm] ~ Mohd Maaz: 1
[10/7/2024, 4:41:50 pm] ~ Anushka Gupta😇😇: Only 1
[10/7/2024, 4:41:52 pm] ~ Avinash Mishra: Only introduction part brother
[10/7/2024, 4:42:12 pm] ~ Rishab: There is a schedule for these classes
[10/7/2024, 4:42:18 pm] ~ Ritesh Raj: Ok Thank you guys for telling
[10/7/2024, 4:42:26 pm] ~ Anushka Gupta😇😇: Yes
[10/7/2024, 4:43:11 pm] ~ Anushka Gupta😇😇: on website
[10/7/2024, 4:43:49 pm] ~ Rishab: Is anyone using mac here? 
If yes are u guys using vm for power bi?
[10/7/2024, 4:44:34 pm] ~ Sinha Ji: yes. use parallels
[10/7/2024, 4:44:51 pm] ~ Vinay Mittal: I have a friend who uses VM to access power Bi. Its slow though and annual charge is 76 Aud
[10/7/2024, 4:45:34 pm] ~ Rishab: So the best solution would be to use power bi on windows?
‎[10/7/2024, 4:46:21 pm] ~ Ritesh Raj: ‎image omitted
[10/7/2024, 4:46:37 pm] ~ Vinay Mittal: Yeah, even I borrowed my friend’s laptop. Sometimes mac is such a pain
[10/7/2024, 4:47:18 pm] ~ Vinay Mittal: Has anyone have any experience with databricks?
[10/7/2024, 4:48:56 pm] ~ Harish Kumar Chalki: U can use utm and install windows machine works fine
[10/7/2024, 4:49:20 pm] ~ Sam: How’s parallels performance
[10/7/2024, 4:50:01 pm] ~ Sam: Are you facing any difficulty . I am thinking of buying parallels .
[10/7/2024, 4:51:23 pm] ~ Sinha Ji: power bi is kinda slow. but maybe because i am using a cracked version.
[10/7/2024, 4:51:28 pm] ~ Harish Kumar Chalki: Bro utm is free try it once, I'm using it more than a year ...it's ok
[10/7/2024, 4:51:51 pm] ~ Sam: On Mac ecosystem since 14 yrs difficult to get out. I installed windows on an old Mac tsound is not working. Bluetooth is not working
[10/7/2024, 4:52:49 pm] ~ Harish Kumar Chalki: Which machine u have ...I have M1 chip and it's working fine ..even power bi is also working fine
[10/7/2024, 4:54:40 pm] ~ Sam: I am using M1 right now. I had an old 2015 MacBook Pro so I installed windows on it. Bluetooth and sound is not working. However power bi is working fine .
[10/7/2024, 4:56:33 pm] ~ Nizam: Anyone from non tech bg
[10/7/2024, 4:56:39 pm] ~ Sam: Carrying two machine is a pain . I travel a lot. I will get parallels
[10/7/2024, 4:57:29 pm] ~ Harish Kumar Chalki: You can use it in m1 also, it works fine ..if you want I will send you the links of step by step guide to install utm and windows os ...give it a try I have installed kali parrot Ubuntu windows servers all in m1 using utm.
[10/7/2024, 4:59:31 pm] ~ Sam: Awesome pls share
[10/7/2024, 5:44:54 pm] ~ Debashis Majumder: https://www.linkedin.com/in/debashis-majumder-294b38136?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 5:46:35 pm] ~ Rishab: https://www.linkedin.com/in/rishab-jaiprakash-khuba?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app
[10/7/2024, 6:13:21 pm] ~ Utkarsh Singh: Following all LinkedIn profiles dropped here.....

I will improve my LinkedIn profile too, previously not so active because of UPSC and government exam preparation.
[10/7/2024, 6:13:47 pm] ~ Utkarsh Singh: https://www.linkedin.com/in/utkarsh-singh-76405b284?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 6:24:00 pm] ~ Ishan Singh: https://www.linkedin.com/in/ishan-singh920?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 6:24:48 pm] ~ Diwan Singh Chauhan: https://www.linkedin.com/in/diwansinghchauhan?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 6:25:41 pm] ~ ~~~~: https://www.linkedin.com/in/rajan-verma-a14826193?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 6:28:26 pm] ~ Ankish Agrawal: https://www.linkedin.com/in/ankish-agrawal-084338278?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 6:39:41 pm] ~ Tensor: https://www.linkedin.com/in/lohith-unnam?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 6:44:20 pm] ~ Samarth Sharma: Check out Samarth Sharma’s profile on LinkedIn https://in.linkedin.com/in/samarth-sharma-00a4631ba
[10/7/2024, 7:37:12 pm] ~ Bipin: ‎~ Bipin joined from the community
[12/7/2024, 3:55:02 pm] ~ Bipin: ‎Your security code with ‪+91 99188 19635‬ changed.
[10/7/2024, 7:43:18 pm] ~ 🅐🅡🅟🅘🅣 🅣🅐🅛🅜🅐🅛🅔 ∆°: ‎~ 🅐🅡🅟🅘🅣 🅣🅐🅛🅜🅐🅛🅔 ∆° joined from the community
[10/7/2024, 7:52:18 pm] ~ Sankettt: https://www.linkedin.com/in/sanket-ramteke-b92a9a274?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 7:56:02 pm] ~ rishu: https://www.linkedin.com/in/rishav-kumar-46173b306?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 8:01:59 pm] ~ Jeenu: https://www.linkedin.com/in/sharif-kamboj-14504827a?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 8:50:46 pm] ~ Akarsh: https://www.linkedin.com/in/akarshp

Hi guys, this is Akarsh. I'm currently working in non tech but trying to transition into the data field.

I was busy with UPSC exams(cleared a few) but interviews didn't turn out in my favour so I wasn't aware about the data field but one thing stuck with me that "data is the new fuel" and tried learning things from here and there since the past 1.5 years but to no avail. I recently came across Nitish sir's DSMP 1 and that really gave me a lot of clarity about the field.

I hope to learn a lot from the course and the people around here. I'd be happy to connect with you all on LinkedIn.
[10/7/2024, 8:55:31 pm] ~ Mitesh Sah: https://www.linkedin.com/in/m4mitesh
[10/7/2024, 9:00:29 pm] ~ Ignite: https://www.linkedin.com/in/mithil-nagaonkar-758a76266?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[10/7/2024, 11:10:35 pm] ~ .: ‎~ . joined from the community
[10/7/2024, 11:42:02 pm] ~ Alex: ‎~ Alex joined from the community
[11/7/2024, 12:10:00 am] ~ Maniiiii: ‎~ Maniiiii joined from the community
[11/7/2024, 12:19:43 am] ~ kanika mehta: ‎~ kanika mehta joined from the community
[11/7/2024, 12:40:30 am] ~ Megha Baliyan: https://www.linkedin.com/in/megha-baliyan?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[11/7/2024, 12:46:44 am] ~ Abdul Ahad: https://www.linkedin.com/in/abdul-ahad-data-analyst
[11/7/2024, 1:05:29 am] ~ Amey Erande: ‎~ Amey Erande joined from the community
[11/7/2024, 1:14:49 am] ~ Minhaj Chowdhury: ‎~ Minhaj Chowdhury joined from the community
[11/7/2024, 2:11:25 am] ~ Ranjeet: ‎~ Ranjeet joined from the community
[11/7/2024, 4:06:36 am] ~ Vicky: https://www.linkedin.com/in/bibek-panda-associate-dataanalyst?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
Hi guys, this is Bibek. I'm currently working as an associated data analyst
[11/7/2024, 6:36:43 am] ~ Sam: ‎~ Sam joined from the community
[12/7/2024, 3:55:03 pm] ~ Sam: ‎Your security code with ‪+91 72083 10931‬ changed.
[11/7/2024, 6:45:48 am] ~ H V: Hi Everyone,

https://www.linkedin.com/in/harsha--vardhan/
[11/7/2024, 7:30:30 am] ~ Rajat Sinha: https://www.linkedin.com/in/rajat-sinha97?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[11/7/2024, 8:54:17 am] ~ Rishab: I have a quick question 
In the first session Ajay sir had mentioned that Data Analyst will see check the data feasibility and data collection 

I have also seen that Power BI handles a lot of ETL

But isn’t that the work of a Data Engineer 
They would typically find data from relevant sources and then Perform ETL using Airflow and store them to relevant data warehouse Like RDS or Snowflake

Then Data Analyst will take the data from warehouse and provide insights and do some extra ETL if needed

Am I correct with this assumption? Or is there an overlap between the two roles? 
Or is the industry standard not clear in diving the roles into their respective categories? ‎<This message was edited>
[11/7/2024, 9:50:19 am] ~ Harry: Hey Rishab
Sometimes as a data analyst you may have to perform ETL. It totally depends on your role and company’s workflow.
I know a few analysts in startup’s who act as hybrid data engineers and analysts
[11/7/2024, 9:53:07 am] ~ Rishab: I see 
Thank you
[11/7/2024, 9:55:20 am] ~ s: ‎~ s joined from the community
[11/7/2024, 1:40:30 pm] ~ ViNiT GOLE: ‎~ ViNiT GOLE joined from the community
[12/7/2024, 3:55:03 pm] ~ ViNiT GOLE: ‎Your security code with ‪+91 88986 79105‬ changed.
[11/7/2024, 2:55:31 pm] ~ Rajni Kant: Dear Rishab,

Data Industry is a vast industry, person entering into this field should have a knowledge of all the things.

Work in a data industry u can't segregate by a tall wall which says ki job role behind this wall is yours this side is mine.

My request to all is that don't sepnt your valuable time in knowing that which role is doing what.

Learn the skill.

Sharp your skill.

Prepare yourself like you can do anything in this industry.

Regards
Rajni Kant
[11/7/2024, 2:57:04 pm] ~ Rishab: I see 
Thank you for the sound advice
[11/7/2024, 2:57:37 pm] Ajay Sati: +1
[11/7/2024, 3:08:22 pm] ~ Alex: https://www.linkedin.com/in/ayushpsingh?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app
[11/7/2024, 3:23:46 pm] ~ Shri: ‎~ Shri joined from the community
[11/7/2024, 3:44:20 pm] ~ Mohammed: https://www.linkedin.com/in/mohammed-dadapeer?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[11/7/2024, 3:54:39 pm] ~ Uttam~~: https://www.linkedin.com/in/uttam-pal-03361b130?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
[11/7/2024, 5:01:24 pm] ~ Suhas: ‎~ Suhas joined from the community
[11/7/2024, 7:44:12 pm] ~ Raj Kumar: ‎~ Raj Kumar joined from the community
[11/7/2024, 8:44:03 pm] ~ Gopal: Different Between Data Scientist & data analysist
[11/7/2024, 8:45:11 pm] ~ Ritesh Raj: Data analyst is the subset of Data Scientist
[11/7/2024, 8:45:43 pm] ~ Gopal: but dono ki job akhir alag alag kyo hoti hain
[11/7/2024, 8:47:36 pm] ~ Ritesh Raj: Huge difference hai
[11/7/2024, 8:48:24 pm] ~ Mayur Dalvi: Data analyst just analyze the data... And data scientist make predictions and models on that analyzed data
[11/7/2024, 8:49:33 pm] ~ Ritesh Raj: If you are non technical guy then Data analyst would be a gateway to become Data Scientist
[11/7/2024, 8:50:23 pm] ~ Gopal: mein ne ML and DL sikha hain lakin project banana difficult lag raha hain!to muje kya karna chahiye?
[11/7/2024, 8:51:26 pm] ~ vishal: Bhai nitish sir ke ml project videos dek thoda idea build hoga
[11/7/2024, 8:52:19 pm] ~ Gopal: dekh dekh kar banaye to asaan hain lakin khud se kare to banta hi nahi, aur ban jaye to error erros erros! It is a haedache
[11/7/2024, 8:53:15 pm] ~ vishal: Bhai data set or problem statement agal leke kar
[11/7/2024, 8:54:04 pm] ~ Kamran Ali: Data analysts drive insights in the form of visualisation from the transformed data on the other hand data scientists does both jobs more over deploy ML model
[11/7/2024, 8:56:01 pm] ~ Gaurav: are you sure data scientist does deployment ? or is it machine learning engineer?
[11/7/2024, 8:56:14 pm] ~ Gaurav: roles are not clear to you
[11/7/2024, 8:56:38 pm] ~ Gaurav: until you are the only one in team who does all task
[11/7/2024, 8:58:20 pm] ~ Gopal: Deep Learning Project mein jab mein ne Kaggle per competition mene Skin cancer detection project banaya hain! literly 2 days lag gaye the lakin phir bhi rank achha  nahi aya, aur aab to Kaggle compition itni khatar ho gai hain ki pucho hi maat
[11/7/2024, 8:58:48 pm] ~ Kamran Ali: Why do you want to learn flask or streamlit as data scientist
[11/7/2024, 8:59:56 pm] ~ Kamran Ali: Because  deployment for your model
[11/7/2024, 9:00:24 pm] ~ Gaurav: get the roles clear
[11/7/2024, 9:00:34 pm] ~ Gaurav: can tell your exp?
[11/7/2024, 9:01:05 pm] ~ Kiran Kale..: flask...
[11/7/2024, 9:02:22 pm] ~ Gopal: Nitish sir, basic project hame sikhate hain, yadi hame file extention csv aur image ki jagah koi aur extantion wali file handling karni ho to hame documentation padhni padti hain. am I right?
[11/7/2024, 9:05:18 pm] ~ Kamran Ali: I did model deployment using flask in MSc project
[11/7/2024, 9:07:18 pm] ~ Gopal: Unke dataset mein do esi files thi trainaur test mein jiska extantion hdf5 hain
[11/7/2024, 9:08:07 pm] ~ Gopal: yadi is field mein muje startup karna hain to kaise karu?
[11/7/2024, 9:08:13 pm] ~ Basant: ‎~ Basant joined from the community
[11/7/2024, 9:11:29 pm] ~ Kamran Ali: Flask is Python module using for web development
[11/7/2024, 9:12:34 pm] ~ Kamran Ali: But streamlit is more in these days and easy to learn
[11/7/2024, 9:25:22 pm] ~ Ishan Singh: But streamlit is mainly used to make dashboard type
[11/7/2024, 9:28:27 pm] ~ Fahad: Do you any good playlist to learn flask?
[11/7/2024, 9:29:53 pm] ~ Kamran Ali: Yes u are right streamlit used for Dashboard as well as web app
